DJC_ID_DIM_SUJETO,DJC_ID_DIM_PERIODO_CUOTA,DJC_ROL,BI_CBA,BI_IVA,DJC_M_BASE_IMPONIBLE_CBA,DJC_M_IMPUESTO_DETERMINADO,DJC_M_PERCEPCIONES,DJC_M_PERCEPCIONES_ADUANERAS,DJC_M_RECAUDACIONES,DJC_M_RETENCIONES,DJC_M_SALDO_A_PAGAR_DDJJ,DJC_M_SALDO_FAVOR_CONTRIBUYENTE,DJC_M_TOTAL_INGRESOS_NO_GRAV,Delta_BI,I02_COMPRAS_NETAS_VENTAS_NETAS,DJA_COD_ACTIVIDAD_463111,DJA_COD_ACTIVIDAD_463112,DJA_COD_ACTIVIDAD_463121,DJA_COD_ACTIVIDAD_463129,DJA_COD_ACTIVIDAD_463140,DJA_COD_ACTIVIDAD_463151,DJA_COD_ACTIVIDAD_463153,DJA_COD_ACTIVIDAD_463154,DJA_COD_ACTIVIDAD_463159,DJA_COD_ACTIVIDAD_463160,DJA_COD_ACTIVIDAD_463170,DJA_COD_ACTIVIDAD_463180,DJA_COD_ACTIVIDAD_463191,DJA_COD_ACTIVIDAD_463199,DJA_COD_ACTIVIDAD_463211,DJA_COD_ACTIVIDAD_463219,DJA_COD_ACTIVIDAD_463220,DJA_COD_ACTIVIDAD_471110,DJA_COD_ACTIVIDAD_471120,DJA_COD_ACTIVIDAD_471130,DJA_COD_ACTIVIDAD_471191,DJA_COD_ACTIVIDAD_471900,DJA_COD_ACTIVIDAD_472111,DJA_COD_ACTIVIDAD_472112,DJA_COD_ACTIVIDAD_472120,DJA_COD_ACTIVIDAD_472130,DJA_COD_ACTIVIDAD_472140,DJA_COD_ACTIVIDAD_472150,DJA_COD_ACTIVIDAD_472160,DJA_COD_ACTIVIDAD_472171,DJA_COD_ACTIVIDAD_472172,DJA_COD_ACTIVIDAD_472190,DJA_COD_ACTIVIDAD_472200,DJA_COD_ACTIVIDAD_478010,DJA_TRATAMIENTO_CALCULADO_,DJA_TRATAMIENTO_CALCULADO_0,DJA_TRATAMIENTO_CALCULADO_1,DJA_TRATAMIENTO_CALCULADO_2,DJA_TRATAMIENTO_CALCULADO_3,DJA_TRATAMIENTO_CALCULADO_4,DJA_TRATAMIENTO_CALCULADO_5,DJA_TRATAMIENTO_CALCULADO_6,DJA_TRATAMIENTO_CALCULADO_8,DJA_TRATAMIENTO_DISQUETTE_,DJA_TRATAMIENTO_DISQUETTE_1,DJA_TRATAMIENTO_DISQUETTE_2,DJA_TRATAMIENTO_DISQUETTE_3,DJA_TRATAMIENTO_DISQUETTE_4,DJA_TRATAMIENTO_DISQUETTE_5,DJA_TRATAMIENTO_DISQUETTE_6,DJA_TRATAMIENTO_DISQUETTE_8,5_Cl,5_Cl_Dis,10_Cl,10_Cl_Dis,20_Cl,20_Cl_Dis
1849533,2021006012,IB,9161960.06,4.569521427,3.123552322,3.152822018,3.392708302,-0.006457551,-0.169027194,5.108177662,0.280102432,-0.270756483,21.19589806,-6.958204269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,183.9077148,7,105.9002686,11,131.9481201
1849533,2021002012,IB,8571422.11,4.303391457,2.898026705,2.930361032,2.290380001,-0.006457551,1.580255508,1.529179931,-0.470165014,0.767349243,20.25473595,-6.758872509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,137.4873352,7,72.78393555,11,150.9862061
1849533,2020010012,IB,8129455.44,3.552456141,2.729240417,2.763868332,2.474667311,-0.006457551,1.488463759,1.10788691,0.073210478,0.139453411,19.07182312,-3.985635757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,87.17086792,7,43.2109375,11,177.5612793
1946504,2020003012,IB,71000,-0.347518712,-0.348272085,-0.281676114,-0.260959327,-0.006457551,-0.129791945,-0.199618131,0.221314341,-0.248052001,-0.088516451,0.010784383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.063754559,1,0.095820427,0,0.089377403
1947094,2021011012,IB,113543.18,-0.331296295,-0.332024902,-0.271554142,-0.260959327,-0.006457551,-0.169027194,-0.257004887,0.171465009,-0.175414532,-0.088516451,0.010453491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.088187218,5,0.036276817,16,0.836911201
2011295,2019002012,IB,7873997.36,2.450663567,2.631681204,2.199287176,8.478720665,-0.006457551,-0.169027194,-0.071434811,-0.631020963,-0.270756483,-0.088516451,0.792978406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,48.82118225,3,44.80834961,10,26.75636292
202846,2020005012,IB,32054009,11.69894314,11.86599255,12.41198444,14.43347359,-0.006457551,29.73359871,14.14661217,-33.93040085,29.67728996,-0.088516451,0.47160688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3058.769287,2,2391.609375,4,568.234375
202846,2020006012,IB,32960628,11.97584915,12.21222878,12.77149105,14.82625484,-0.006457551,32.06800842,12.40244198,-39.79737473,35.62210083,-0.088516451,0.791772544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3926.272949,0,3271.350342,4,274.65625
202846,2020007012,IB,32842424,14.5805006,12.1670866,12.72461891,13.67231464,-0.006457551,28.44111252,12.1859436,-44.63165665,41.78303146,-0.088516451,-11.80883312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4640.407227,0,4093.446533,4,87.67675781
202846,2020008012,IB,30584953,11.26932907,11.30496216,11.82945156,12.58442974,-0.006457551,27.79746628,7.824576378,-48.96020126,46.85952759,-0.088516451,-0.137891904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5019.950195,0,4563.460938,4,38.40234375
202846,2019010012,IB,18851245,6.321678638,6.823875904,5.917798042,11.78701019,-0.006457551,15.96531391,10.85029125,-19.11353302,15.65259457,-0.088516451,2.204703808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,862.6987305,0,623.418457,12,286.5610352
202846,2020011012,IB,35493388,12.96621037,13.17948627,13.77582073,23.03498459,-0.006457551,23.8661232,7.389032364,-61.92470551,59.53817749,-0.088516451,0.655191958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7852.337402,0,7233.556641,4,519.8330078
202846,2020012012,IB,42650821,15.60772705,15.91289997,16.61399651,5.402364731,-0.006457551,-0.169027194,-0.03888721,-55.64603424,65.01901245,-0.088516451,1.016765118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6981.680664,0,6887.579102,4,1386.530273
202846,2021001012,IB,32681143,11.9446125,12.1054945,12.66066551,5.009867191,-0.006457551,-0.169027194,0.051987141,-51.08610916,58.42576218,-0.088516451,0.435663193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5467.165527,0,5513.258301,4,1098.139648
202846,2020004012,IB,34708066,12.71598625,12.87957287,13.46441269,18.45056152,-0.006457551,28.33683395,16.70251465,-28.2692318,23.16012383,-0.088516451,0.427158594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2496.638428,2,1665.756348,4,1085.922852
202846,2020009012,IB,30716472,11.18953228,11.35518932,11.88160324,11.21517563,-0.006457551,26.38507843,7.687057018,-52.61655426,51.40494537,-0.088516451,0.479087025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5653.066895,0,5267.945313,4,87.67578125
202846,2019011012,IB,21842452,7.13517952,7.966213703,6.904175282,6.170762062,-0.006457551,13.27275467,6.976866722,-8.72147274,7.845337391,-0.088516451,3.737042665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,289.208252,0,176.3752441,5,165.0543213
202846,2021002012,IB,17107617,6.100366592,6.157987118,6.485209465,2.270083189,-0.006457551,-0.169027194,-0.221818969,-48.62689209,53.63736725,-0.088516451,0.108773671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4418.185547,4,4649.586914,4,1161.6875
2064858,2019008012,IB,829944.42,-0.059291884,-0.058432303,-0.114271194,-0.260959327,-0.006457551,-0.150542751,-0.228350878,0.327034742,-0.270756483,-0.088516451,0.010453274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.750209808,9,0.054812431,3,0.059472561
2115724,2020009012,IB,309378,-0.277327627,-0.257235855,-0.224960908,-0.111429125,-0.006457551,-0.169027194,-0.257004887,0.135594979,-0.154923424,-0.088516451,0.107405923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.956198215,6,0.837960243,1,0.023818016
2183229,2019005012,IB,3245895,1.065987587,0.864215732,0.7311216,0.287134171,-0.006457551,1.199062705,0.400055587,-0.557117462,0.552905858,-0.088516451,-0.978691101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.701917648,8,4.216001511,18,3.604668617
2274711,2021010012,IB,2442903.5,0.552710593,0.557554424,0.621694624,-0.162429005,-0.006457551,-0.169027194,-0.2457975,0.64441514,-0.270756483,-0.088516451,0.012395397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.976010323,6,2.949130058,15,1.541697025
2299588,2021004012,IB,52694.52,-0.354399353,-0.355262905,-0.286031365,-0.260959327,-0.006457551,-0.16883646,-0.257004887,0.030205306,-0.03406667,0.036547743,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.196185589,6,1.172541618,16,1.033474922
237089,2019009012,IB,386435.49,-0.227684051,-0.227807716,-0.17598021,-0.260959327,-0.006457551,-0.124216676,-0.127870724,0.281722367,-0.270756483,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.700319767,9,0.030920982,3,0.017855644
2372825,2020003012,IB,7023731.72,2.387043953,2.306966066,2.347332716,1.750890732,-0.006457551,-0.169027194,0.196432158,-0.139442191,0.820405126,-0.088516451,-0.439772069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,15.85295105,3,7.465946198,18,6.447694778
2374368,2020010012,IB,2263723.45,0.485087633,0.489125818,0.554195881,0.738404334,-0.006457551,2.291711569,0.008158372,-1.928814769,1.603655696,-0.088516451,0.010453184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9.391194344,8,10.09078312,14,8.037169456
2591688,2021007012,IB,521572.74,-0.176374927,-0.176199004,-0.174475282,-0.260899305,-0.006457551,-0.122822419,-0.257004887,0.297210097,-0.270756483,-0.088516451,0.010453274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.117753983,6,1.088069439,16,0.894740105
2656569,2019012012,IB,105281.1,-0.338231564,-0.335180163,-0.275733322,-0.185871556,-0.006457551,-0.158341825,-0.257004887,0.200378299,-0.229921386,-0.088516451,0.028517453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.086960316,5,0.038397789,16,0.836526871
2688392,2020011012,IB,520720.41,-0.176698551,-0.176524505,-0.174678072,-0.101334617,-0.006457551,0.098899841,0.324042559,-2.322282076,2.318957567,-0.088516451,0.010453328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8.578590393,4,6.558113098,14,3.586340904
2793631,2020001012,IB,1072048.79,0.032633312,0.034027003,-0.043505311,0.190656766,-0.006457551,-0.159900099,-0.2366741,0.248536661,-0.270756483,-0.088516451,0.010440779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.241914749,1,0.297483921,0,0.30619669
2886879,2020012012,IB,683206.57,-0.11500553,-0.114471272,-0.136019111,1.491267204,-0.006457551,-0.169027194,-0.257004887,-4.086381912,3.897484541,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7.89289856,4,5.639537811,17,4.643413544
2907519,2020010012,IB,1634177.04,0.24606058,0.248702958,0.317040265,0.159847647,-0.006457551,-0.15660207,0.173006415,-0.542190135,0.689780891,-0.088516451,0.01045257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.083730221,8,0.920713425,15,1.422804832
2928201,2019001012,IB,237255.58,-0.284324884,-0.28477931,-0.245883554,-0.162374452,-0.006457551,-0.002874362,-0.184929788,0.075169876,-0.132405192,-0.088516451,0.010453166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.833426476,6,0.710019588,13,0.057476997
2928201,2021001012,IB,449497.59,-0.203740627,-0.203724399,-0.191623464,-0.140378222,-0.006457551,0.92674458,-0.023128361,-1.350588441,1.1664505,-0.088516451,0.010453672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.905595303,8,3.700907707,14,1.837165833
2979267,2021002012,IB,200433.25,-0.29830566,-0.298841715,-0.223063573,-0.242649198,-0.006457551,-0.06946557,-0.123604789,0.179417133,-0.202992156,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.69837141,9,0.061069489,3,0.040151119
2989428,2019012012,IB,65672,-0.350062251,-0.325820625,-0.26031968,-0.138521343,-0.006457551,-0.169027194,-0.257004887,0.195044473,-0.227158889,-0.088516451,0.013260212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.985036373,1,4.00445652,0,4.013776779
3018742,2021008012,IB,1395022.49,0.155833706,0.157370195,0.033337008,-0.196004659,-0.006457551,-0.169027194,0.494069546,-1.295460939,1.401955009,-0.088516451,0.007714611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.859972954,8,2.966135979,14,1.192225456
3032503,2021011012,IB,8466287.61,2.840086937,2.857876062,2.89075613,2.301598787,-0.006457551,0.339779526,0.104305625,0.916574419,-0.270756483,20.00521278,0.010453292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,93.79919434,7,65.45629883,11,184.1804199
3066424,2020001012,IB,150208.04,-0.317375273,-0.318022639,-0.262830853,-0.175574064,-0.006457551,-0.169027194,-0.257004887,0.244744331,-0.270756483,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.983183861,6,0.866265297,9,0.049623489
3067049,2021012012,IB,4841495.67,1.463820219,1.473573327,1.525265098,2.367088795,-0.006457551,0.148984835,0.416396022,0.166947514,-0.110054217,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9.847204208,3,8.365745544,18,2.567621231
3067976,2019004012,IB,992709.93,0.002507196,0.003727607,0.016347285,-0.049243268,-0.006457551,0.178463265,0.395574182,-3.055707693,3.148811579,-0.088516451,0.010453203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8.669517517,4,2.645397186,17,2.139865875
3106077,2021008012,IB,1435516.16,0.170632556,0.172834665,0.042971317,-0.106742695,-0.006457551,-0.169027194,0.407370597,-3.148621082,3.339630604,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7.980773926,4,2.582344055,17,2.062160492
3111244,2021004012,IB,1878658.56,0.330640674,0.342070103,0.148404405,-0.235219136,-0.006457551,0.285359323,1.415321589,-0.250244439,0.159734085,-0.088516451,0.049664259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.967572689,8,2.272977352,19,1.354692459
3112395,2019012012,IB,7947833.71,2.651331186,2.659879208,2.222710133,3.674701452,-0.006457551,0.498038203,0.467047185,-0.980898619,1.171470404,13.50652981,-0.02802843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,20.92431641,7,32.26916504,6,115.5969315
3199915,2020009012,IB,3563378.64,-0.318021387,0.985462248,1.04378736,0.892911077,-0.006457551,-0.169027194,-0.257004887,0.572908044,-0.270756483,-0.088516451,6.176635742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43.49672699,6,43.41760635,8,6.265533447
3206422,2020012012,IB,1341801,0.135050863,0.137044981,0.020674519,-0.246716201,-0.006457551,0.113211468,0.065167829,0.297123373,-0.270756483,-0.088516451,0.010452155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.056413651,9,0.247467041,3,0.307516098
3249313,2020012012,IB,710520.73,-0.104634851,-0.104040034,-0.129520521,0.13749513,-0.006457551,0.327883869,1.061681151,-3.628189564,3.509305477,-0.088516451,0.010453238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5.04662323,4,2.020301819,17,1.869762421
3253265,2020009012,IB,1541233.91,0.21077165,0.213208109,0.068123877,-0.097714305,-0.006457551,0.467636377,-0.020402627,-0.32483983,0.300494611,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1.562959671,8,1.233732224,15,0.82983017
3274470,2020011012,IB,651925.29,-0.126882464,-0.126417547,-0.1434616,-0.100670122,-0.006457551,-0.16822578,-0.257004887,0.067076743,-0.04687104,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.834397793,6,0.711528301,13,0.033630371
3314441,2019008012,IB,548345.85,-0.178517416,-0.165974393,-0.176802948,-0.095154651,-0.006457551,-0.169027194,-0.257004887,0.263814896,-0.270756483,-0.088516451,0.068986297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.021065235,1,0.068547726,0,0.069504738
3331459,2021010012,IB,4330514.11,1.269809961,1.278430104,1.332774043,-0.051928449,-0.006457551,1.133684874,2.932909012,0.116102725,-0.07262478,5.14401722,0.010453076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,36.46217346,8,37.04855347,6,14.27965927
3389743,2021008012,IB,217623.11,-0.291779011,-0.292276919,-0.246791393,-0.189821661,-0.006457551,-0.169027194,-0.257004887,0.214418873,-0.227445707,-0.088516451,0.01045322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.960157871,6,0.844575882,1,0.036397934
3458589,2021003012,IB,313722.22,-0.257134914,-0.255576819,-0.223927304,-0.114338301,-0.006457551,-0.140295833,-0.226957932,0.153033584,-0.181800693,-0.088516451,0.019217977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.806459904,6,0.679047585,13,0.037594318
3468406,2021008012,IB,29544868.47,10.88262844,10.9077549,10.83124161,2.302559614,-0.006457551,4.4343009,18.77887726,-1.247989297,2.645157337,-0.088516451,-0.176888883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,351.8692627,2,355.3120117,7,239.1636963
3682435,2021009012,IB,1791424.26,0.305764318,0.308755457,0.127649486,-0.235102534,-0.006457551,-0.169027194,1.849461555,-0.359789252,0.308592051,-0.088516451,0.010453184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3.067402363,8,3.569828987,19,2.421813011
3707679,2019006012,IB,176647,-0.30733633,-0.307925642,-0.259342283,-0.207091734,-0.006457551,-0.16475305,-0.257004887,0.253405303,-0.270756483,-0.088516451,0.010450693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.980938911,6,0.865620136,9,0.053027153
3768886,2019001012,IB,119966,-0.328857571,-0.329572022,-0.271928877,-0.255536139,-0.006457551,-0.100534163,-0.257004887,0.217130706,-0.239621967,-0.088516451,0.010453003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.053805351,1,0.089673042,0,0.082482338
377266,2021002012,IB,1787018.88,0.304091424,0.307073027,0.126601368,-0.206238374,-0.006457551,1.036099911,0.319543153,0.117756262,-0.270756483,-0.088516451,0.010454448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.234979153,8,3.199616909,16,2.9738307
